全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
403814,福岡県,フクオカケン,Fukuoka,遠賀郡,オンガグン,Onga-gun,芦屋町,アシヤマチ,Ashiya-machi,,,,1947-04-17,,
403822,福岡県,フクオカケン,Fukuoka,遠賀郡,オンガグン,Onga-gun,水巻町,ミズマキマチ,Mizumaki-machi,,,,1947-04-17,,
403831,福岡県,フクオカケン,Fukuoka,遠賀郡,オンガグン,Onga-gun,岡垣町,オカガキマチ,Okagaki-machi,,,,1947-04-17,,
403849,福岡県,フクオカケン,Fukuoka,遠賀郡,オンガグン,Onga-gun,遠賀町,オンガチョウ,Onga-cho,,,,1947-04-17,,
404012,福岡県,フクオカケン,Fukuoka,鞍手郡,クラテグン,Kurate-gun,小竹町,コタケマチ,Kotake-machi,,,,1947-04-17,,
404021,福岡県,フクオカケン,Fukuoka,鞍手郡,クラテグン,Kurate-gun,鞍手町,クラテマチ,Kurate-machi,,,,1947-04-17,,
404217,福岡県,フクオカケン,Fukuoka,嘉穂郡,カホグン,Kaho-gun,桂川町,ケイセンマチ,Keisen-machi,,,,1947-04-17,,
404471,福岡県,フクオカケン,Fukuoka,朝倉郡,アサクラグン,Asakura-gun,筑前町,チクゼンマチ,Chikuzen-machi,,,,1947-04-17,,
404489,福岡県,フクオカケン,Fukuoka,朝倉郡,アサクラグン,Asakura-gun,東峰村,トウホウムラ,Toho-mura,,,,1947-04-17,,
405035,福岡県,フクオカケン,Fukuoka,三井郡,ミイグン,Mii-gun,大刀洗町,タチアライマチ,Tachiarai-machi,,,,1947-04-17,,
405221,福岡県,フクオカケン,Fukuoka,三潴郡,ミヅマグン,Mizuma-gun,大木町,オオキマチ,Oki-machi,,,,1947-04-17,,
405442,福岡県,フクオカケン,Fukuoka,八女郡,ヤメグン,Yame-gun,広川町,ヒロカワマチ,Hirokawa-machi,,,,1947-04-17,,
406015,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,香春町,カワラマチ,Kawara-machi,,,,1947-04-17,,
406023,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,添田町,ソエダマチ,Soeda-machi,,,,1947-04-17,,
406040,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,糸田町,イトダマチ,Itoda-machi,,,,1947-04-17,,
406058,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,川崎町,カワサキマチ,Kawasaki-machi,,,,1947-04-17,,
406082,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,大任町,オオトウマチ,Oto-machi,,,,1947-04-17,,
406091,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,赤村,アカムラ,Aka-mura,,,,1947-04-17,,
406104,福岡県,フクオカケン,Fukuoka,田川郡,タガワグン,Tagawa-gun,福智町,フクチマチ,Fukuchi-machi,,,,1947-04-17,,
406210,福岡県,フクオカケン,Fukuoka,京都郡,ミヤコグン,Miyako-gun,苅田町,カンダマチ,Kanda-machi,,,,1947-04-17,,
406252,福岡県,フクオカケン,Fukuoka,京都郡,ミヤコグン,Miyako-gun,みやこ町,ミヤコマチ,Miyako-machi,,,,1947-04-17,,
406422,福岡県,フクオカケン,Fukuoka,築上郡,チクジョウグン,Chikujo-gun,吉富町,ヨシトミマチ,Yoshitomi-machi,,,,1947-04-17,,
406465,福岡県,フクオカケン,Fukuoka,築上郡,チクジョウグン,Chikujo-gun,上毛町,コウゲマチ,Koge-machi,,,,1947-04-17,,
406473,福岡県,フクオカケン,Fukuoka,築上郡,チクジョウグン,Chikujo-gun,築上町,チクジョウマチ,Chikujo-machi,,,,1947-04-17,,
