全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
124109,千葉県,チバケン,Chiba,山武郡,サンブグン,Sambu-gun,横芝光町,ヨコシバヒカリマチ,Yokoshibahikari-machi,,,,1947-04-17,,
124214,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,一宮町,イチノミヤマチ,Ichinomiya-machi,,,,1947-04-17,,
124222,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,睦沢町,ムツザワマチ,Mutsuzawa-machi,,,,1947-04-17,,
124231,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,長生村,チョウセイムラ,Chosei-mura,,,,1947-04-17,,
124249,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,白子町,シラコマチ,Shirako-machi,,,,1947-04-17,,
124265,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,長柄町,ナガラマチ,Nagara-machi,,,,1947-04-17,,
124273,千葉県,チバケン,Chiba,長生郡,チョウセイグン,Chosei-gun,長南町,チョウナンマチ,Chonan-machi,,,,1947-04-17,,
124419,千葉県,チバケン,Chiba,夷隅郡,イスミグン,Isumi-gun,大多喜町,オオタキマチ,Otaki-machi,,,,1947-04-17,,
124435,千葉県,チバケン,Chiba,夷隅郡,イスミグン,Isumi-gun,御宿町,オンジュクマチ,Onjuku-machi,,,,1947-04-17,,
124630,千葉県,チバケン,Chiba,安房郡,アワグン,Awa-gun,鋸南町,キョナンマチ,Kyonan-machi,,,,1947-04-17,,
