全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
222071,静岡県,シズオカケン,Shizuoka,,,,富士宮市,フジノミヤシ,Fujinomiya-shi,,,,1947-04-17,,
222089,静岡県,シズオカケン,Shizuoka,,,,伊東市,イトウシ,Ito-shi,,,,1947-04-17,,
222097,静岡県,シズオカケン,Shizuoka,,,,島田市,シマダシ,Shimada-shi,,,,1947-04-17,,
222101,静岡県,シズオカケン,Shizuoka,,,,富士市,フジシ,Fuji-shi,,,,1947-04-17,,
222119,静岡県,シズオカケン,Shizuoka,,,,磐田市,イワタシ,Iwata-shi,,,,1947-04-17,,
222127,静岡県,シズオカケン,Shizuoka,,,,焼津市,ヤイヅシ,Yaizu-shi,,,,1947-04-17,,
222135,静岡県,シズオカケン,Shizuoka,,,,掛川市,カケガワシ,Kakegawa-shi,,,,1947-04-17,,
222143,静岡県,シズオカケン,Shizuoka,,,,藤枝市,フジエダシ,Fujieda-shi,,,,1947-04-17,,
222151,静岡県,シズオカケン,Shizuoka,,,,御殿場市,ゴテンバシ,Gotemba-shi,,,,1947-04-17,,
222160,静岡県,シズオカケン,Shizuoka,,,,袋井市,フクロイシ,Fukuroi-shi,,,,1947-04-17,,
222194,静岡県,シズオカケン,Shizuoka,,,,下田市,シモダシ,Shimoda-shi,,,,1947-04-17,,
222208,静岡県,シズオカケン,Shizuoka,,,,裾野市,スソノシ,Susono-shi,,,,1947-04-17,,
222216,静岡県,シズオカケン,Shizuoka,,,,湖西市,コサイシ,Kosai-shi,,,,1947-04-17,,
222224,静岡県,シズオカケン,Shizuoka,,,,伊豆市,イズシ,Izu-shi,,,,1947-04-17,,
222232,静岡県,シズオカケン,Shizuoka,,,,御前崎市,オマエザキシ,Omaezaki-shi,,,,1947-04-17,,
222241,静岡県,シズオカケン,Shizuoka,,,,菊川市,キクガワシ,Kikugawa-shi,,,,1947-04-17,,
222259,静岡県,シズオカケン,Shizuoka,,,,伊豆の国市,イズノクニシ,Izunokuni-shi,,,,1947-04-17,,
222267,静岡県,シズオカケン,Shizuoka,,,,牧之原市,マキノハラシ,Makinohara-shi,,,,1947-04-17,,
223018,静岡県,シズオカケン,Shizuoka,賀茂郡,カモグン,Kamo-gun,東伊豆町,ヒガシイズチョウ,Higashiizu-cho,,,,1947-04-17,,
223026,静岡県,シズオカケン,Shizuoka,賀茂郡,カモグン,Kamo-gun,河津町,カワヅチョウ,Kawazu-cho,,,,1947-04-17,,
223042,静岡県,シズオカケン,Shizuoka,賀茂郡,カモグン,Kamo-gun,南伊豆町,ミナミイズチョウ,Minamiizu-cho,,,,1947-04-17,,
223051,静岡県,シズオカケン,Shizuoka,賀茂郡,カモグン,Kamo-gun,松崎町,マツザキチョウ,Matsuzaki-cho,,,,1947-04-17,,
223069,静岡県,シズオカケン,Shizuoka,賀茂郡,カモグン,Kamo-gun,西伊豆町,ニシイズチョウ,Nishiizu-cho,,,,1947-04-17,,
223255,静岡県,シズオカケン,Shizuoka,田方郡,タガタグン,Tagata-gun,函南町,カンナミチョウ,Kannami-cho,,,,1947-04-17,,
223417,静岡県,シズオカケン,Shizuoka,駿東郡,スントウグン,Sunto-gun,清水町,シミズチョウ,Shimizu-cho,,,,1947-04-17,,
223425,静岡県,シズオカケン,Shizuoka,駿東郡,スントウグン,Sunto-gun,長泉町,ナガイズミチョウ,Nagaizumi-cho,,,,1947-04-17,,
223441,静岡県,シズオカケン,Shizuoka,駿東郡,スントウグン,Sunto-gun,小山町,オヤマチョウ,Oyama-cho,,,,1947-04-17,,
224243,静岡県,シズオカケン,Shizuoka,榛原郡,ハイバラグン,Haibara-gun,吉田町,ヨシダチョウ,Yoshida-cho,,,,1947-04-17,,
224294,静岡県,シズオカケン,Shizuoka,榛原郡,ハイバラグン,Haibara-gun,川根本町,カワネホンチョウ,Kawanehon-cho,,,,1947-04-17,,
224618,静岡県,シズオカケン,Shizuoka,周智郡,シュウチグン,Shuchi-gun,森町,モリマチ,Mori-machi,,,,1947-04-17,,
