全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
272281,大阪府,オオサカフ,Osaka,,,,泉南市,センナンシ,Sennan-shi,,,,1947-04-17,,
272299,大阪府,オオサカフ,Osaka,,,,四條畷市,シジョウナワテシ,Shijonawate-shi,,,,1947-04-17,,
272302,大阪府,オオサカフ,Osaka,,,,交野市,カタノシ,Katano-shi,,,,1947-04-17,,
272311,大阪府,オオサカフ,Osaka,,,,大阪狭山市,オオサカサヤマシ,Osakasayama-shi,,,,1947-04-17,,
272329,大阪府,オオサカフ,Osaka,,,,阪南市,ハンナンシ,Hannan-shi,,,,1947-04-17,,
273015,大阪府,オオサカフ,Osaka,三島郡,ミシマグン,Mishima-gun,島本町,シマモトチョウ,Shimamoto-cho,,,,1947-04-17,,
273210,大阪府,オオサカフ,Osaka,豊能郡,トヨノグン,Toyono-gun,豊能町,トヨノチョウ,Toyono-cho,,,,1947-04-17,,
273228,大阪府,オオサカフ,Osaka,豊能郡,トヨノグン,Toyono-gun,能勢町,ノセチョウ,Nose-cho,,,,1947-04-17,,
273414,大阪府,オオサカフ,Osaka,泉北郡,センボクグン,Semboku-gun,忠岡町,タダオカチョウ,Tadaoka-cho,,,,1947-04-17,,
273619,大阪府,オオサカフ,Osaka,泉南郡,センナングン,Sennan-gun,熊取町,クマトリチョウ,Kumatori-cho,,,,1947-04-17,,
273627,大阪府,オオサカフ,Osaka,泉南郡,センナングン,Sennan-gun,田尻町,タジリチョウ,Tajiri-cho,,,,1947-04-17,,
273660,大阪府,オオサカフ,Osaka,泉南郡,センナングン,Sennan-gun,岬町,ミサキチョウ,Misaki-cho,,,,1947-04-17,,
273813,大阪府,オオサカフ,Osaka,南河内郡,ミナミカワチグン,Minamikawachi-gun,太子町,タイシチョウ,Taishi-cho,,,,1947-04-17,,
273821,大阪府,オオサカフ,Osaka,南河内郡,ミナミカワチグン,Minamikawachi-gun,河南町,カナンチョウ,Kanan-cho,,,,1947-04-17,,
273830,大阪府,オオサカフ,Osaka,南河内郡,ミナミカワチグン,Minamikawachi-gun,千早赤阪村,チハヤアカサカムラ,Chihayaakasaka-mura,,,,1947-04-17,,
