全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
141356,神奈川県,カナガワケン,Kanagawa,,,,川崎市,カワサキシ,Kawasaki-shi,多摩区,タマク,Tama-ku,1947-04-17,,
141364,神奈川県,カナガワケン,Kanagawa,,,,川崎市,カワサキシ,Kawasaki-shi,宮前区,ミヤマエク,Miyamae-ku,1947-04-17,,
141372,神奈川県,カナガワケン,Kanagawa,,,,川崎市,カワサキシ,Kawasaki-shi,麻生区,アサオク,Asao-ku,1947-04-17,,
141500,神奈川県,カナガワケン,Kanagawa,,,,相模原市,サガミハラシ,Sagamihara-shi,,,,1947-04-17,,
141518,神奈川県,カナガワケン,Kanagawa,,,,相模原市,サガミハラシ,Sagamihara-shi,緑区,ミドリク,Midori-ku,1947-04-17,,
141526,神奈川県,カナガワケン,Kanagawa,,,,相模原市,サガミハラシ,Sagamihara-shi,中央区,チュウオウク,Chuo-ku,1947-04-17,,
141534,神奈川県,カナガワケン,Kanagawa,,,,相模原市,サガミハラシ,Sagamihara-shi,南区,ミナミク,Minami-ku,1947-04-17,,
142018,神奈川県,カナガワケン,Kanagawa,,,,横須賀市,ヨコスカシ,Yokosuka-shi,,,,1947-04-17,,
142034,神奈川県,カナガワケン,Kanagawa,,,,平塚市,ヒラツカシ,Hiratsuka-shi,,,,1947-04-17,,
142042,神奈川県,カナガワケン,Kanagawa,,,,鎌倉市,カマクラシ,Kamakura-shi,,,,1947-04-17,,
142051,神奈川県,カナガワケン,Kanagawa,,,,藤沢市,フジサワシ,Fujisawa-shi,,,,1947-04-17,,
142069,神奈川県,カナガワケン,Kanagawa,,,,小田原市,オダワラシ,Odawara-shi,,,,1947-04-17,,
142077,神奈川県,カナガワケン,Kanagawa,,,,茅ヶ崎市,チガサキシ,Chigasaki-shi,,,,1947-04-17,,
142085,神奈川県,カナガワケン,Kanagawa,,,,逗子市,ズシシ,Zushi-shi,,,,1947-04-17,,
142107,神奈川県,カナガワケン,Kanagawa,,,,三浦市,ミウラシ,Miura-shi,,,,1947-04-17,,
142115,神奈川県,カナガワケン,Kanagawa,,,,秦野市,ハダノシ,Hadano-shi,,,,1947-04-17,,
142123,神奈川県,カナガワケン,Kanagawa,,,,厚木市,アツギシ,Atsugi-shi,,,,1947-04-17,,
142131,神奈川県,カナガワケン,Kanagawa,,,,大和市,ヤマトシ,Yamato-shi,,,,1947-04-17,,
142140,神奈川県,カナガワケン,Kanagawa,,,,伊勢原市,イセハラシ,Isehara-shi,,,,1947-04-17,,
142158,神奈川県,カナガワケン,Kanagawa,,,,海老名市,エビナシ,Ebina-shi,,,,1947-04-17,,
142166,神奈川県,カナガワケン,Kanagawa,,,,座間市,ザマシ,Zama-shi,,,,1947-04-17,,
142174,神奈川県,カナガワケン,Kanagawa,,,,南足柄市,ミナミアシガラシ,Minamiashigara-shi,,,,1947-04-17,,
142182,神奈川県,カナガワケン,Kanagawa,,,,綾瀬市,アヤセシ,Ayase-shi,,,,1947-04-17,,
143014,神奈川県,カナガワケン,Kanagawa,三浦郡,ミウラグン,Miura-gun,葉山町,ハヤママチ,Hayama-machi,,,,1947-04-17,,
143219,神奈川県,カナガワケン,Kanagawa,高座郡,コウザグン,Koza-gun,寒川町,サムカワマチ,Samukawa-machi,,,,1947-04-17,,
143413,神奈川県,カナガワケン,Kanagawa,中郡,ナカグン,Naka-gun,大磯町,オオイソマチ,Oiso-machi,,,,1947-04-17,,
143421,神奈川県,カナガワケン,Kanagawa,中郡,ナカグン,Naka-gun,二宮町,ニノミヤマチ,Ninomiya-machi,,,,1947-04-17,,
143618,神奈川県,カナガワケン,Kanagawa,足柄上郡,アシガラカミグン,Ashigarakami-gun,中井町,ナカイマチ,Nakai-machi,,,,1947-04-17,,
143626,神奈川県,カナガワケン,Kanagawa,足柄上郡,アシガラカミグン,Ashigarakami-gun,大井町,オオイマチ,Oi-machi,,,,1947-04-17,,
143634,神奈川県,カナガワケン,Kanagawa,足柄上郡,アシガラカミグン,Ashigarakami-gun,松田町,マツダマチ,Matsuda-machi,,,,1947-04-17,,
143642,神奈川県,カナガワケン,Kanagawa,足柄上郡,アシガラカミグン,Ashigarakami-gun,山北町,ヤマキタマチ,Yamakita-machi,,,,1947-04-17,,
143669,神奈川県,カナガワケン,Kanagawa,足柄上郡,アシガラカミグン,Ashigarakami-gun,開成町,カイセイマチ,Kaisei-machi,,,,1947-04-17,,
143821,神奈川県,カナガワケン,Kanagawa,足柄下郡,アシガラシモグン,Ashigarashimo-gun,箱根町,ハコネマチ,Hakone-machi,,,,1947-04-17,,
143839,神奈川県,カナガワケン,Kanagawa,足柄下郡,アシガラシモグン,Ashigarashimo-gun,真鶴町,マナツルマチ,Manazuru-machi,,,,1947-04-17,,
143847,神奈川県,カナガワケン,Kanagawa,足柄下郡,アシガラシモグン,Ashigarashimo-gun,湯河原町,ユガワラマチ,Yugawara-machi,,,,1947-04-17,,
144011,神奈川県,カナガワケン,Kanagawa,愛甲郡,アイコウグン,Aiko-gun,愛川町,アイカワマチ,Aikawa-machi,,,,1947-04-17,,
144029,神奈川県,カナガワケン,Kanagawa,愛甲郡,アイコウグン,Aiko-gun,清川村,キヨカワムラ,Kiyokawa-mura,,,,1947-04-17,,
